dist,dx,dy,goal,player,shot,team,x,y
11.4384982,7.875,8.296,FALSE,Silvestre Varela,TRUE,Porto,97.125,25.568
17.70822363,14.28,-10.472,FALSE,JoÃ£o Moutinho,TRUE,Porto,90.72,41.888
17.1556695,3.15,16.864,FALSE,Christian Atsu,TRUE,Porto,101.85,13.94
22.8785948,-17.01,-15.3,FALSE,Ezequiel Lavezzi,TRUE,PSG,17.01,49.164
15.69888162,7.35,13.872,FALSE,Christian Atsu,TRUE,Porto,97.65,17
10.41725127,9.87,3.332,FALSE,Maicon,TRUE,Porto,95.13,32.164
17.79093938,11.55,-13.532,TRUE,James RodrÃ_guez,TRUE,Porto,93.45,44.2
12.55661423,-10.185,7.344,FALSE,Klaas-Jan Huntelaar,TRUE,Schalke,10.185,29.512
23.3976468,18.69,14.076,TRUE,Karim AÃ¯t-Fana,TRUE,Montpellier,86.31,22.236
22.7295245,-19.53,11.628,FALSE,Julian Draxler,TRUE,Schalke,19.53,21.964
25.99007905,-24.465,-8.772,FALSE,Julian Draxler,TRUE,Schalke,24.465,45.152
10.23863277,-9.135,4.624,FALSE,Julian Draxler,TRUE,Schalke,9.135,24.82
18.81168743,-3.78,18.428,FALSE,Klaas-Jan Huntelaar,TRUE,Schalke,3.78,47.056
11.45797369,-7.035,9.044,TRUE,Julian Draxler,TRUE,Schalke,7.035,22.78
20.41534962,20.37,1.36,FALSE,Younes Belhanda,TRUE,Montpellier,84.63,36.72
21.83595576,-21.63,-2.992,FALSE,Lewis Holtby,TRUE,Schalke,21.63,32.164
8.813646748,-8.505,2.312,FALSE,Kyriakos Papadopoulos,TRUE,Schalke,8.505,36.244
20.28142207,-20.265,0.816,FALSE,Teemu Pukki,TRUE,Schalke,20.265,28.696
25.28469134,18.9,-16.796,FALSE,Teemu Pukki,TRUE,Schalke,86.1,49.232
12.90591961,12.075,4.556,FALSE,Kyriakos Papadopoulos,TRUE,Schalke,92.925,28.152
11.3720521,11.025,2.788,TRUE,Klaas-Jan Huntelaar,TRUE,Schalke,93.975,34
7.487435075,7.35,1.428,FALSE,Kyriakos Papadopoulos,TRUE,Schalke,97.65,32.912
21.14907241,20.16,-6.392,FALSE,Klaas-Jan Huntelaar,TRUE,Schalke,84.84,38.148
21.14907241,20.16,-6.392,FALSE,Klaas-Jan Huntelaar,TRUE,Schalke,84.84,38.148
14.88039116,14.805,1.496,FALSE,Kyriakos Papadopoulos,TRUE,Schalke,90.195,37.264
27.24466216,22.68,15.096,FALSE,Ibrahim Afellay,TRUE,Schalke,82.32,21.216
15.35278424,12.6,8.772,FALSE,Klaas-Jan Huntelaar,TRUE,Schalke,92.4,29.716
20.96493761,-20.265,-5.372,TRUE,Souleymane Camara,TRUE,Montpellier,20.265,42.16
35.32545044,-33.285,-11.832,FALSE,Paulo Machado,TRUE,Olympiacos,33.285,41.616
26.88966523,15.12,22.236,FALSE,Santi Cazorla,TRUE,Arsenal,89.88,9.588
11.83567505,-10.29,-5.848,FALSE,Kostas Mitroglou,TRUE,Olympiacos,10.29,36.72
26.28021235,-24.675,-9.044,FALSE,Kostas Mitroglou,TRUE,Olympiacos,24.675,42.16
9.439948358,-9.135,-2.38,FALSE,Paulo Machado,TRUE,Olympiacos,9.135,35.36
27.85009989,-27.3,-5.508,FALSE,Paulo Machado,TRUE,Olympiacos,27.3,40.936
21.67271326,-21.63,-1.36,FALSE,Paulo Machado,TRUE,Olympiacos,21.63,37.332
8.746234904,-8.505,2.04,TRUE,Kostas Mitroglou,TRUE,Olympiacos,8.505,34.884
12.15926462,-11.13,-4.896,FALSE,Santi Cazorla,TRUE,Arsenal,11.13,34.544
30.16873032,29.295,7.208,FALSE,Kostas Mitroglou,TRUE,Olympiacos,75.705,22.576
10.63211291,-9.135,-5.44,TRUE,Lukas Podolski,TRUE,Arsenal,9.135,38.284
21.77152785,12.705,-17.68,FALSE,Kostas Mitroglou,TRUE,Olympiacos,92.295,47.328
13.72371101,-11.55,-7.412,FALSE,Laurent Koscielny,TRUE,Arsenal,11.55,40.664
22.27256393,22.26,-0.748,FALSE,David Fuster,TRUE,Olympiacos,82.74,36.72
26.47227654,21.105,15.98,FALSE,Paulo Machado,TRUE,Olympiacos,83.895,22.1
15.58926634,12.075,9.86,FALSE,Djamel Abdoun,TRUE,Olympiacos,92.925,21.216
10.32290662,-3.465,9.724,FALSE,Olivier Giroud,TRUE,Arsenal,3.465,25.704
7.430090444,-7.35,1.088,FALSE,Olivier Giroud,TRUE,Arsenal,7.35,36.924
24.90011695,-11.34,-22.168,FALSE,Aaron Ramsey,TRUE,Arsenal,11.34,51.748
12.82200671,-11.34,-5.984,TRUE,Aaron Ramsey,TRUE,Arsenal,11.34,41.752
28.7952838,-27.825,7.412,FALSE,Eliseu,TRUE,MÃ¡laga,27.825,30.736
31.23808907,-30.135,8.228,FALSE,Manuel Iturra,TRUE,MÃ¡laga,30.135,29.104
17.22059375,-15.015,-8.432,FALSE,JoaquÃ_n,TRUE,MÃ¡laga,15.015,42.908
10.08355538,-4.725,-8.908,FALSE,JoaquÃ_n,TRUE,MÃ¡laga,4.725,40.324
9.138539271,-5.25,-7.48,FALSE,MartÃ_n Demichelis,TRUE,MÃ¡laga,5.25,36.924
18.32101624,-17.43,-5.644,FALSE,Isco,TRUE,MÃ¡laga,17.43,36.992
27.95573288,25.515,-11.424,FALSE,Kanu,TRUE,Anderlecht,79.485,43.724
7.766080157,-7.455,2.176,FALSE,Javier Saviola,TRUE,MÃ¡laga,7.455,30.124
22.18127535,-21.84,3.876,TRUE,Eliseu,TRUE,MÃ¡laga,21.84,27.132
24.37048945,-20.79,12.716,FALSE,Sacha Kljestan,TRUE,Anderlecht,20.79,23.256
11.35557242,11.025,-2.72,TRUE,JoaquÃ_n,TRUE,MÃ¡laga,93.975,34
18.76368791,14.28,-12.172,TRUE,Eliseu,TRUE,MÃ¡laga,90.72,42.84
7.856805712,-6.09,4.964,FALSE,Guillaume Gillet,TRUE,Anderlecht,6.09,30.804
14.98715533,13.965,5.44,FALSE,Manuel Iturra,TRUE,MÃ¡laga,91.035,27.2
31.45284986,-29.61,-10.608,FALSE,Lucas Biglia,TRUE,Anderlecht,29.61,46.376
7.327298274,-6.93,2.38,FALSE,Marcin Wasilewski,TRUE,Anderlecht,6.93,35.632
26.25529708,14.175,22.1,FALSE,Isco,TRUE,MÃ¡laga,90.825,17.204
31.78997729,31.5,4.284,FALSE,Duda,TRUE,MÃ¡laga,73.5,27.812
12.49822711,-5.775,11.084,FALSE,Marcin Wasilewski,TRUE,Anderlecht,5.775,23.324
11.35557242,-11.025,2.72,FALSE,Diniyar Bilyaletdinov,TRUE,Spartak Moskva,11.025,34
10.62041882,-9.24,-5.236,TRUE,Rafael Carioca,TRUE,Spartak Moskva,9.24,42.364
26.00011854,-25.41,5.508,FALSE,Kim KÃ_llstrÃ¶m,TRUE,Spartak Moskva,25.41,33.864
30.09383367,29.715,4.76,FALSE,Melgarejo,TRUE,Benfica,75.285,22.236
20.12697334,16.8,11.084,FALSE,Nemanja MatiÄ‡,TRUE,Benfica,88.2,20.4
6.239994311,6.195,-0.748,TRUE,Lima,TRUE,Benfica,98.805,36.72
18.35355903,-11.445,-14.348,FALSE,JosÃ© Manuel Jurado,TRUE,Spartak Moskva,11.445,42.228
12.58720366,-7.56,-10.064,FALSE,Dmitri Kombarov,TRUE,Spartak Moskva,7.56,41.752
15.26945215,-14.595,4.488,FALSE,Nicolas Pareja,TRUE,Spartak Moskva,14.595,27.268
15.3297379,-13.02,8.092,FALSE,Nicolas Pareja,TRUE,Spartak Moskva,13.02,26.588
4.922844706,-4.62,-1.7,FALSE,Jardel,TRUE,Benfica,4.62,36.72
25.26724411,19.845,-15.64,FALSE,Eduardo Salvio,TRUE,Benfica,85.155,51.476
12.27480383,10.395,6.528,FALSE,Ari,TRUE,Spartak Moskva,94.605,25.976
19.05624373,15.645,-10.88,FALSE,JosÃ© Manuel Jurado,TRUE,Spartak Moskva,89.355,43.18
22.16390762,20.265,8.976,FALSE,Dmitri Kombarov,TRUE,Spartak Moskva,84.735,19.108
32.025,32.025,0,FALSE,Evgeni Makeev,TRUE,Spartak Moskva,72.975,28.084
11.89981181,-10.815,4.964,FALSE,Eduardo Salvio,TRUE,Benfica,10.815,24.616
23.71857502,-22.575,7.276,FALSE,Ã“scar Cardozo,TRUE,Benfica,22.575,21.692
11.00261283,-7.455,-8.092,FALSE,Lima,TRUE,Benfica,7.455,40.528
12.43814813,-8.085,9.452,FALSE,Nemanja MatiÄ‡,TRUE,Benfica,8.085,31.144
25.47825339,-24.99,-4.964,FALSE,Melgarejo,TRUE,Benfica,24.99,40.392
11.02583879,-11.025,-0.136,FALSE,Ã“scar Cardozo,TRUE,Benfica,11.025,34
23.6142767,-23.52,2.108,FALSE,Ã“scar Cardozo,TRUE,Benfica,23.52,31.96
16.00352411,7.98,-13.872,FALSE,Alexis SÃ¡nchez,TRUE,Barcelona,97.02,43.792
5.120000879,4.725,1.972,FALSE,Marc Bartra,TRUE,Barcelona,100.275,31.348
10.81002428,-9.135,5.78,TRUE,Giorgos Samaras,TRUE,Celtic,9.135,31.484
28.01158376,25.515,-11.56,FALSE,Lionel Messi,TRUE,Barcelona,79.485,41.616
8.795271514,8.295,2.924,FALSE,Marc Bartra,TRUE,Barcelona,96.705,35.156
19.22609726,18.48,-5.304,FALSE,Xavi HernÃ¡ndez,TRUE,Barcelona,86.52,41.072
23.76961094,22.47,-7.752,FALSE,Adriano,TRUE,Barcelona,82.53,45.152
15.47781073,12.705,8.84,FALSE,Xavi HernÃ¡ndez,TRUE,Barcelona,92.295,29.308
25.81024572,25.62,-3.128,FALSE,Lionel Messi,TRUE,Barcelona,79.38,40.46
10.04054824,9.345,-3.672,TRUE,AndrÃ©s Iniesta,TRUE,Barcelona,95.655,41.004
28.5335329,19.95,20.4,FALSE,Lionel Messi,TRUE,Barcelona,85.05,18.496
32.11296467,30.45,10.2,FALSE,Emilio Izaguirre,TRUE,Celtic,74.55,20.536
19.0533828,-17.85,6.664,FALSE,Lionel Messi,TRUE,Barcelona,17.85,24.072
8.56775093,8.19,2.516,FALSE,Victor Wanyama,TRUE,Celtic,96.81,27.404
31.88168316,-30.765,8.364,FALSE,Adriano,TRUE,Barcelona,30.765,24.412
21.67681621,-21.315,-3.944,FALSE,Lionel Messi,TRUE,Barcelona,21.315,24.072
22.11462469,-21.735,-4.08,FALSE,Lionel Messi,TRUE,Barcelona,21.735,35.768
22.27369426,-19.32,-11.084,FALSE,AndrÃ©s Iniesta,TRUE,Barcelona,19.32,42.908
4.261234094,-3.99,1.496,FALSE,Lionel Messi,TRUE,Barcelona,3.99,32.572
14.50621112,-7.455,-12.444,FALSE,Alexis SÃ¡nchez,TRUE,Barcelona,7.455,43.928
8.32616142,-7.77,-2.992,FALSE,Lionel Messi,TRUE,Barcelona,7.77,38.216
5.416814654,-5.355,-0.816,FALSE,Alex Song,TRUE,Barcelona,5.355,33.32
25.22650067,-25.2,1.156,FALSE,Xavi HernÃ¡ndez,TRUE,Barcelona,25.2,36.924
18.18751795,-17.535,4.828,FALSE,Adriano,TRUE,Barcelona,17.535,26.316
10.80128233,-4.41,-9.86,TRUE,Jordi Alba,TRUE,Barcelona,4.41,40.324
34.35832481,-32.13,12.172,FALSE,Nicolas GodemÃ¨che,TRUE,CFR Cluj,32.13,24.48
17.91257983,-17.85,1.496,FALSE,Rafael Bastos,TRUE,CFR Cluj,17.85,35.36
15.79551835,-14.7,5.78,FALSE,Rafael Bastos,TRUE,CFR Cluj,14.7,32.98
28.82427317,28.77,-1.768,FALSE,Umut Bulut,TRUE,Galatasaray,76.23,30.26
14.47728044,14.385,-1.632,FALSE,Felipe Melo,TRUE,Galatasaray,90.615,41.82
24.56478424,22.785,-9.18,FALSE,Nordin Amrabat,TRUE,Galatasaray,82.215,39.984
29.89151065,25.515,15.572,FALSE,Hamit AltÄ±ntop,TRUE,Galatasaray,79.485,21.216
8.427478864,-8.4,0.68,FALSE,Dany Nounkeu,TRUE,Galatasaray,8.4,30.26
21.66556309,18.06,-11.968,FALSE,Hamit AltÄ±ntop,TRUE,Galatasaray,86.94,43.588
12.19123636,11.97,-2.312,FALSE,Johan Elmander,TRUE,Galatasaray,93.03,30.396
16.81681492,16.38,3.808,FALSE,Nordin Amrabat,TRUE,Galatasaray,88.62,21.284
27.92372155,19.425,20.06,FALSE,Nordin Amrabat,TRUE,Galatasaray,85.575,17.748
11.35557242,11.025,-2.72,FALSE,Felipe Melo,TRUE,Galatasaray,93.975,34
25.37010051,-24.78,5.44,FALSE,SelÃ§uk Ä°nan,TRUE,Galatasaray,24.78,30.804
27.95772396,-25.725,-10.948,FALSE,Albert Riera,TRUE,Galatasaray,25.725,40.868
9.755265245,-9.66,-1.36,FALSE,Umut Bulut,TRUE,Galatasaray,9.66,30.736
17.3648294,-11.97,12.58,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,11.97,27.676
12.85934528,-11.235,-6.256,FALSE,Umut Bulut,TRUE,Galatasaray,11.235,34.952
33.71659059,-33.705,-0.884,FALSE,Emmanuel EbouÃ©,TRUE,Galatasaray,33.705,29.444
24.74398909,-17.85,17.136,FALSE,Sabri SarÄ±oÄŸlu,TRUE,Galatasaray,17.85,21.216
14.52902698,-4.095,-13.94,FALSE,Felipe Melo,TRUE,Galatasaray,4.095,43.112
25.3429285,-24.675,-5.78,FALSE,SelÃ§uk Ä°nan,TRUE,Galatasaray,24.675,36.448
6.963282272,-6.93,-0.68,TRUE,Burak YÄ±lmaz,TRUE,Galatasaray,6.93,31.484
20.37556075,-20.37,-0.476,FALSE,SelÃ§uk Ä°nan,TRUE,Galatasaray,20.37,35.632
54.92211468,54.915,-0.884,FALSE,LuÃ_s Alberto,TRUE,CFR Cluj,50.085,39.236
23.12477295,-15.75,-16.932,FALSE,Felipe Melo,TRUE,Galatasaray,15.75,44.472
39.38087131,-39.375,0.68,FALSE,Dany Nounkeu,TRUE,Galatasaray,39.375,44.2
14.59428275,-4.095,14.008,FALSE,Burak YÄ±lmaz,TRUE,Galatasaray,4.095,24.14
8.207372844,-7.875,-2.312,TRUE,Alan,TRUE,Braga,7.875,33.864
9.493433573,9.135,-2.584,FALSE,Jonny Evans,TRUE,Man. United,95.865,38.76
25.20670151,-18.165,17.476,FALSE,RÃºben Micael,TRUE,Braga,18.165,21.488
7.082166406,7.035,-0.816,FALSE,Robin van Persie,TRUE,Man. United,97.965,38.08
9.95410674,-7.455,-6.596,TRUE,Alan,TRUE,Braga,7.455,37.468
4.356183651,4.2,1.156,TRUE,Javier HernÃ¡ndez,TRUE,Man. United,100.8,35.7
13.30154972,12.285,-5.1,FALSE,Robin van Persie,TRUE,Man. United,92.715,43.588
22.84228088,-20.37,10.336,FALSE,Alan,TRUE,Braga,20.37,28.084
7.565831679,6.615,3.672,FALSE,Javier HernÃ¡ndez,TRUE,Man. United,98.385,27.676
34.8256748,-30.765,16.32,FALSE,Hugo Viana,TRUE,Braga,30.765,22.1
27.46902767,-7.875,26.316,FALSE,Robin van Persie,TRUE,Man. United,7.875,10.54
14.74292105,-5.355,-13.736,FALSE,Nani,TRUE,Man. United,5.355,42.772
5.581033596,-5.46,1.156,TRUE,Jonny Evans,TRUE,Man. United,5.46,35.088
24.29343319,-17.22,17.136,FALSE,Nani,TRUE,Man. United,17.22,19.924
6.991878789,-3.255,-6.188,TRUE,Javier HernÃ¡ndez,TRUE,Man. United,3.255,38.76
33.00392274,32.97,-1.496,FALSE,Hugo Viana,TRUE,Braga,72.03,30.872
14.49063822,14.49,0.136,FALSE,Paulo VinÃ_cius,TRUE,Braga,90.51,34.136
14.84899353,-8.505,12.172,FALSE,Robin van Persie,TRUE,Man. United,8.505,22.984
26.66918791,23.1,13.328,FALSE,ZÃ© Luis,TRUE,Braga,81.9,26.112
10.69687997,-8.085,-7.004,FALSE,Paolo De Ceglie,TRUE,Juventus,8.085,45.764
26.23774428,-21.315,15.3,FALSE,Arturo Vidal,TRUE,Juventus,21.315,19.924
25.99864691,-19.845,16.796,FALSE,Andrea Pirlo,TRUE,Juventus,19.845,20.944
13.90271632,-3.465,-13.464,FALSE,Alessandro Matri,TRUE,Juventus,3.465,42.908
28.83570303,27.195,9.588,FALSE,Kasper Lorentzen,TRUE,NordsjÃ_lland,77.805,23.256
19.00977643,18.9,-2.04,FALSE,Mikkel Beckmann,TRUE,NordsjÃ_lland,86.1,34.884
6.329655915,-6.3,0.612,FALSE,Leonardo Bonucci,TRUE,Juventus,6.3,28.696
15.23064752,-6.72,-13.668,FALSE,Sebastian Giovinco,TRUE,Juventus,6.72,44.676
9.097953671,7.875,4.556,FALSE,Ivan Runje,TRUE,NordsjÃ_lland,97.125,34.612
14.41099927,-9.45,10.88,FALSE,Arturo Vidal,TRUE,Juventus,9.45,27.064
16.66560053,-13.335,-9.996,FALSE,Sebastian Giovinco,TRUE,Juventus,13.335,42.092
18.12134476,-17.22,5.644,FALSE,Claudio Marchisio,TRUE,Juventus,17.22,33.252
4.93636668,0.63,4.896,FALSE,Alessandro Matri,TRUE,Juventus,104.37,27.064
15.69941706,10.08,12.036,FALSE,Sebastian Giovinco,TRUE,Juventus,94.92,19.584
15.69941706,10.08,12.036,FALSE,Sebastian Giovinco,TRUE,Juventus,94.92,19.584
22.74912007,-22.26,4.692,TRUE,Mikkel Beckmann,TRUE,NordsjÃ_lland,22.26,32.64
9.916205373,9.555,-2.652,FALSE,Sebastian Giovinco,TRUE,Juventus,95.445,38.284
11.07208314,-11.025,-1.02,FALSE,Joshua John,TRUE,NordsjÃ_lland,11.025,34
12.43814813,8.085,9.452,FALSE,Alessandro Matri,TRUE,Juventus,96.915,23.936
23.33113593,21.42,-9.248,FALSE,Arturo Vidal,TRUE,Juventus,83.58,38.284
22.79206915,22.26,4.896,FALSE,Andrea Pirlo,TRUE,Juventus,82.74,31.824
20.17387181,20.16,0.748,FALSE,Giorgio Chiellini,TRUE,Juventus,84.84,32.3
24.74445491,22.575,-10.132,FALSE,Mauricio Isla,TRUE,Juventus,82.425,44.336
19.5434685,-19.005,-4.556,FALSE,SÃ¸ren Christensen,TRUE,NordsjÃ_lland,19.005,33.66
8.829344766,6.615,-5.848,FALSE,Arturo Vidal,TRUE,Juventus,98.385,36.788
9.156044779,6.93,5.984,TRUE,Mirko VuÄçiniÄ‡,TRUE,Juventus,98.07,31.008
6.06432321,2.94,5.304,FALSE,Nicklas Bendtner,TRUE,Juventus,102.06,33.592
13.08676033,12.6,3.536,FALSE,Mirko VuÄçiniÄ‡,TRUE,Juventus,92.4,25.568
13.9575557,-4.935,13.056,FALSE,Roberto Soldado,TRUE,Valencia,4.935,21.692
14.78059813,-13.545,-5.916,FALSE,AndrÃ©s Guardado,TRUE,Valencia,13.545,40.324
21.14327136,17.43,-11.968,FALSE,Dmitri Likhtarovich,TRUE,BATE,87.57,43.112
6.826354884,6.825,0.136,FALSE,Vitali Rodionov,TRUE,BATE,98.175,32.64
25.72400437,25.305,-4.624,FALSE,Vitali Rodionov,TRUE,BATE,79.695,34
10.47498396,10.395,1.292,FALSE,Marko SimiÄ‡,TRUE,BATE,94.605,28.764
14.31252602,13.545,-4.624,FALSE,Aleksandr Volodko,TRUE,BATE,91.455,36.448
11.19997362,-11.025,1.972,TRUE,Roberto Soldado,TRUE,Valencia,11.025,34
15.56985629,-5.355,-14.62,FALSE,Vitali Rodionov,TRUE,BATE,5.355,47.124
13.39977914,11.025,-7.616,TRUE,Roberto Soldado,TRUE,Valencia,93.975,44.472
17.80905118,17.64,2.448,FALSE,Tino Costa,TRUE,Valencia,87.36,28.764
21.52671849,21.525,0.272,FALSE,Fernando Gago,TRUE,Valencia,83.475,29.172
14.9380245,12.6,8.024,FALSE,AndrÃ©s Guardado,TRUE,Valencia,92.4,30.736
22.68722603,20.265,10.2,FALSE,Sofiane Feghouli,TRUE,Valencia,84.735,29.784
25.49759614,25.305,-3.128,FALSE,Roberto Soldado,TRUE,Valencia,79.695,34.408
15.09875823,14.91,2.38,FALSE,AndrÃ©s Guardado,TRUE,Valencia,90.09,29.444
8.800534132,8.715,-1.224,TRUE,Roberto Soldado,TRUE,Valencia,96.285,32.164
8.860023984,7.245,-5.1,FALSE,Roberto Soldado,TRUE,Valencia,97.755,44.88
13.73870332,-12.495,5.712,FALSE,Renan Bressan,TRUE,BATE,12.495,32.164
27.72408657,27.72,0.476,FALSE,Fernando Gago,TRUE,Valencia,77.28,29.172
12.88744447,9.975,-8.16,FALSE,TÃºlio De Melo,TRUE,LOSC,95.025,37.876
11.33947658,-11.025,2.652,TRUE,Thomas MÃ_ller,TRUE,Bayern,11.025,34
27.17581206,23.205,14.144,FALSE,Marvin Martin,TRUE,LOSC,81.795,23.8
12.32498211,11.34,4.828,FALSE,Javi MartÃ_nez,TRUE,Bayern,93.66,24.752
30.64655211,-22.05,21.284,FALSE,Nolan Roux,TRUE,LOSC,22.05,16.592
27.08733211,26.355,-6.256,FALSE,Xherdan Shaqiri,TRUE,Bayern,78.645,40.324
26.19615117,26.04,2.856,FALSE,Toni Kroos,TRUE,Bayern,78.96,31.144
28.30277741,-27.405,7.072,FALSE,Florent Balmont,TRUE,LOSC,27.405,27.064
29.19958226,-29.19,-0.748,FALSE,Dimitri Payet,TRUE,LOSC,29.19,37.196
3.61124923,3.255,-1.564,FALSE,Thomas MÃ_ller,TRUE,Bayern,101.745,40.46
33.54528165,33.495,1.836,FALSE,David Alaba,TRUE,Bayern,71.505,36.38
27.85993317,-25.41,-11.424,FALSE,Lucas Digne,TRUE,LOSC,25.41,47.26
26.84808151,25.725,-7.684,FALSE,Guillaume Gillet,TRUE,Anderlecht,79.275,48.892
20.55400691,-9.24,18.36,FALSE,Aleksandr Kerzhakov,TRUE,Zenit,9.24,21.216
22.14187167,20.055,-9.384,FALSE,Kanu,TRUE,Anderlecht,84.945,46.512
14.50575834,8.295,11.9,FALSE,Milan JovanoviÄ‡,TRUE,Anderlecht,96.705,26.996
22.736049,22.47,-3.468,FALSE,Kanu,TRUE,Anderlecht,82.53,35.156
34.6265214,-26.88,21.828,FALSE,Hulk,TRUE,Zenit,26.88,17.204
24.19802678,-14.49,19.38,FALSE,Hulk,TRUE,Zenit,14.49,10.472
19.67077856,18.165,7.548,FALSE,Milan JovanoviÄ‡,TRUE,Anderlecht,86.835,21.896
18.88728464,-8.505,16.864,FALSE,Aleksandr Kerzhakov,TRUE,Zenit,8.505,22.78
16.6551184,-15.645,5.712,FALSE,Aleksandr Kerzhakov,TRUE,Zenit,15.645,30.056
19.70845567,19.635,-1.7,FALSE,Milan JovanoviÄ‡,TRUE,Anderlecht,85.365,42.704
26.10918926,-25.83,3.808,FALSE,Sergei Semak,TRUE,Zenit,25.83,29.24
22.56807701,16.59,15.3,FALSE,Viktor Fayzulin,TRUE,Zenit,88.41,21.284
24.91089119,19.11,-15.98,FALSE,Hulk,TRUE,Zenit,85.89,43.18
19.80753697,17.955,8.364,FALSE,Vladimir Bystrov,TRUE,Zenit,87.045,24.616
11.47889546,11.025,3.196,TRUE,Aleksandr Kerzhakov,TRUE,Zenit,93.975,34
30.07258719,24.57,17.34,FALSE,Aleksandr Kerzhakov,TRUE,Zenit,80.43,15.436
20.587,-19.635,-6.188,FALSE,Milan JovanoviÄ‡,TRUE,Anderlecht,19.635,37.672
29.48573257,-27.405,-10.88,FALSE,Olexandr Yakovenko,TRUE,Anderlecht,27.405,41.888
30.71951718,24.78,18.156,FALSE,Aleksandr Kerzhakov,TRUE,Zenit,80.22,22.44
14.06237992,-11.865,-7.548,FALSE,Tom De Sutter,TRUE,Anderlecht,11.865,36.924
16.19290094,-15.435,-4.896,FALSE,Olexandr Yakovenko,TRUE,Anderlecht,15.435,33.592
29.59775187,29.19,-4.896,FALSE,Riccardo Montolivo,TRUE,Milan,75.81,41.956
24.16250039,24.045,-2.38,FALSE,Giampaolo Pazzini,TRUE,Milan,80.955,31.892
14.30141423,13.335,-5.168,FALSE,Francesco Acerbi,TRUE,Milan,91.665,33.048
9.348957642,9.345,-0.272,FALSE,Stephan El Shaarawy,TRUE,Milan,95.655,38.964
16.72212095,-16.695,0.952,FALSE,Isco,TRUE,MÃ¡laga,16.695,28.424
18.37233314,-17.745,4.76,FALSE,Isco,TRUE,MÃ¡laga,17.745,26.86
9.94138265,-5.775,8.092,FALSE,MartÃ_n Demichelis,TRUE,MÃ¡laga,5.775,26.452
11.10856539,-11.025,-1.36,FALSE,JoaquÃ_n,TRUE,MÃ¡laga,11.025,34
26.60683794,-18.585,19.04,FALSE,Riccardo Montolivo,TRUE,Milan,18.585,16.524
28.76368351,-12.495,25.908,FALSE,Urby Emanuelson,TRUE,Milan,12.495,10.268
20.62828643,-19.635,6.324,FALSE,Urby Emanuelson,TRUE,Milan,19.635,28.628
28.62641104,-28.455,3.128,FALSE,Riccardo Montolivo,TRUE,Milan,28.455,32.844
22.73065509,18.795,-12.784,FALSE,Javier Saviola,TRUE,MÃ¡laga,86.205,42.228
7.741554366,7.14,-2.992,TRUE,JoaquÃ_n,TRUE,MÃ¡laga,97.86,40.324
30.97529856,30.975,-0.136,FALSE,Eliseu,TRUE,MÃ¡laga,74.025,29.784
9.876408305,-9.345,3.196,FALSE,Giampaolo Pazzini,TRUE,Milan,9.345,25.704
18.89715545,18.27,4.828,FALSE,Isco,TRUE,MÃ¡laga,86.73,32.232
3.599842219,3.36,-1.292,FALSE,Weligton,TRUE,MÃ¡laga,101.64,30.464
13.28847805,-5.775,-11.968,FALSE,Stephan El Shaarawy,TRUE,Milan,5.775,43.044
7.132466894,-5.25,4.828,FALSE,Philippe MexÃ¨s,TRUE,Milan,5.25,24.82
28.54967523,-27.93,-5.916,FALSE,Siem de Jong,TRUE,Ajax,27.93,43.588
31.83134658,31.815,1.02,FALSE,Edin DÅ_eko,TRUE,Man. City,73.185,28.492
11.85287007,-11.025,-4.352,FALSE,Siem de Jong,TRUE,Ajax,11.025,34
24.54688414,-23.625,6.664,FALSE,Christian Eriksen,TRUE,Ajax,23.625,31.28
18.45770541,13.755,12.308,TRUE,Samir Nasri,TRUE,Man. City,91.245,24.412
14.00412371,10.395,-9.384,FALSE,Micah Richards,TRUE,Man. City,94.605,44.88
14.00412371,10.395,-9.384,FALSE,Micah Richards,TRUE,Man. City,94.605,44.88
16.92393997,-13.02,10.812,FALSE,Ricardo van Rhijn,TRUE,Ajax,13.02,22.372
33.83897518,-24.255,23.596,FALSE,Lasse SchÃ¸ne,TRUE,Ajax,24.255,14.484
30.91276644,-29.925,-7.752,FALSE,Ryan Babel,TRUE,Ajax,29.925,39.1
12.19477741,-8.61,-8.636,FALSE,Gareth Barry,TRUE,Man. City,8.61,39.644
12.26201762,9.87,-7.276,TRUE,Niklas Moisander,TRUE,Ajax,95.13,38.284
11.06602589,-11.025,-0.952,FALSE,James Milner,TRUE,Man. City,11.025,34.408
20.38633748,20.37,-0.816,TRUE,Christian Eriksen,TRUE,Ajax,84.63,33.524
16.23803141,15.96,-2.992,FALSE,Tobias Sana,TRUE,Ajax,89.04,38.42
13.07138252,-4.935,-12.104,FALSE,Edin DÅ_eko,TRUE,Man. City,4.935,43.452
13.40470902,-6.3,11.832,FALSE,Edin DÅ_eko,TRUE,Man. City,6.3,24.48
20.31703544,17.115,10.948,FALSE,Ryan Babel,TRUE,Ajax,87.885,21.488
20.31703544,17.115,10.948,FALSE,Ryan Babel,TRUE,Ajax,87.885,21.488
15.53484242,-10.815,11.152,FALSE,Samir Nasri,TRUE,Man. City,10.815,26.86
21.24931444,-21.21,1.292,FALSE,Sergio AgÃ_ero,TRUE,Man. City,21.21,34.612
12.56879569,-12.495,-1.36,FALSE,Edin DÅ_eko,TRUE,Man. City,12.495,36.244
