player_id,outcome,min,sec,x,y,to_x,to_y,field_pass,type,team
40691,1,28,29,33.2,65.8,42.2,81.5,t,1,Germany
15208,1,28,29,42.2,81.5,,,t,100,Germany
15208,1,28,30,42.2,81.5,61.7,98.1,t,1,Germany
86813,1,28,33,37.4,1.8,,,f,7,Argentina
86813,0,28,33,41.9,-1,,,f,5,Argentina
69600,0,28,33,62.6,98.2,,,f,3,Germany
69600,1,28,33,58.1,101,,,f,5,Germany
41316,1,28,50,62.7,100,72,77.9,f,1,Germany
55634,0,28,52,72,77.9,78.2,100,t,1,Germany
51498,1,28,53,20.4,-1.2,,,f,5,Argentina
55634,0,28,53,79.6,101.2,,,f,5,Germany
86813,1,29,1,21.8,0,48.5,3.4,f,1,Argentina
149828,1,29,4,50.4,3.8,,,f,44,Argentina
41316,0,29,4,49.6,96.2,,,f,44,Germany
149828,1,29,5,48.5,3.4,58.5,6.1,t,1,Argentina
44336,0,29,11,61.2,2.4,,,f,3,Argentina
41316,1,29,11,38.8,97.6,,,f,7,Germany
86813,1,29,12,59.8,-1.4,,,f,5,Argentina
41316,0,29,12,40.2,101.4,,,f,5,Germany
86813,1,29,24,61,0,67.7,8.9,f,1,Argentina
82752,1,29,25,67.7,8.9,,,f,100,Argentina
82752,1,29,26,67.7,8.9,59.5,4.1,t,1,Argentina
86813,0,29,27,59.5,4.1,61,4.7,t,1,Argentina
15208,1,29,29,39,95.9,,,f,74,Germany
51498,1,29,30,55.6,38.5,51,72.3,t,1,Argentina
88746,1,29,32,51,72.3,53.9,76.9,t,101,Argentina
88746,1,29,32,51,72.3,,,t,100,Argentina
88746,1,29,33,53.9,76.9,62.8,95.7,t,1,Argentina
104512,0,29,36,64,95.7,,,f,3,Argentina
17127,0,29,38,25.9,14.7,55.5,18.2,t,1,Germany
50117,1,29,40,46.5,95,20,70.5,t,1,Argentina
149786,1,29,43,20,70.5,,,t,100,Argentina
149786,1,29,44,20,70.5,15,44.2,t,1,Argentina
28549,0,29,50,16.6,40,71.7,47.8,t,1,Argentina
17127,1,29,53,29.8,45.5,14.4,54,t,1,Germany
20388,1,29,55,14.4,54,,,f,52,Germany
20388,1,29,55,14.4,54,22.5,42.1,f,1,Germany
17127,1,29,56,22.5,42.1,,,f,100,Germany
17127,1,29,57,22.5,42.1,30.1,69.1,t,1,Germany
40691,1,29,59,30.1,69.1,33.9,74.2,t,101,Germany
40691,1,29,59,30.1,69.1,,,t,100,Germany
40691,1,30,0,33.9,74.2,43,93,t,1,Germany
41316,1,30,4,43,93,44.2,93,t,101,Germany
41316,1,30,4,43,93,,,t,100,Germany
41316,1,30,5,44.2,93,42.8,66.1,t,1,Germany
40691,1,30,8,42.8,66.1,,,t,100,Germany
40691,1,30,8,42.8,66.1,52.7,67,t,101,Germany
40691,1,30,9,52.7,67,55.3,78.7,t,1,Germany
15207,1,30,11,55.3,78.7,,,t,100,Germany
15207,1,30,12,55.3,78.7,46.7,73.6,t,1,Germany
40691,1,30,12,46.7,73.6,,,t,100,Germany
40691,1,30,13,46.7,73.6,50.7,82.1,t,1,Germany
15207,1,30,15,50.7,82.1,45.4,80.9,t,101,Germany
15207,1,30,15,50.7,82.1,,,t,100,Germany
15207,1,30,16,45.4,80.9,40.8,36.7,t,1,Germany
17127,1,30,19,40.8,36.7,50.8,23.3,t,101,Germany
17127,1,30,19,40.8,36.7,,,t,100,Germany
17127,1,30,20,50.8,23.3,56.8,35.7,t,1,Germany
20578,0,30,24,44.4,63.8,,,f,4,Argentina
44989,1,30,24,55.6,36.2,,,f,4,Germany
44989,1,30,32,54.3,37.3,71.4,39.2,f,1,Germany
15207,0,30,34,71.4,39.2,94.1,18.9,t,1,Germany
88746,0,30,38,5,81.2,36.5,74.4,t,1,Argentina
44989,1,30,41,56.9,22.1,70.3,17.9,t,1,Germany
88746,0,30,44,22.8,83,,,f,45,Argentina
37605,1,30,44,77.2,17,,,f,3,Germany
37605,1,30,47,97.5,17.1,88.6,42.5,t,1,Germany
15207,1,30,48,88.6,42.5,,,t,100,Germany
15207,1,30,49,88.6,42.5,100,50,f,15,Germany
149786,1,30,49,9.4,58.2,,,f,10,Argentina
149828,1,30,50,34.3,88.8,36.5,81.6,t,1,Argentina
104512,1,30,51,29.8,72.3,,,f,49,Argentina
104512,1,30,56,60.4,66.9,70.3,93.8,t,1,Argentina
149828,1,31,0,70.3,93.8,,,t,100,Argentina
149828,1,31,0,70.3,93.8,70.5,89,t,101,Argentina
149828,1,31,1,70.5,89,76.7,70.9,t,1,Argentina
104512,1,31,5,76.1,67.9,,,f,4,Argentina
69600,0,31,5,23.9,32.1,,,f,4,Germany
44336,1,32,15,76.4,68.8,100,55.2,f,13,Argentina
44336,0,32,18,101.2,54.2,,,f,5,Argentina
69600,1,32,18,-1.2,45.8,,,f,5,Germany
20388,1,32,31,4.2,43.7,26.5,92.3,f,1,Germany
40691,1,32,34,26.5,92.3,37.7,85.1,f,101,Germany
40691,1,32,34,26.5,92.3,,,f,100,Germany
40691,1,32,35,37.7,85.1,36.3,62.3,t,1,Germany
15207,1,32,38,36.3,62.3,,,t,100,Germany
44989,1,32,38,45.6,51.3,,,t,100,Germany
15207,1,32,38,36.3,62.3,34.6,61.7,t,101,Germany
15207,1,32,39,34.6,61.7,45.6,51.3,t,1,Germany
44989,1,32,39,45.6,51.3,40.4,76,t,1,Germany
40691,0,32,44,55.8,84.5,72.2,89.4,t,1,Germany
44336,1,32,45,30.9,15.9,,,f,61,Argentina
15208,1,32,46,78,90.9,73,95,t,1,Germany
41316,1,32,47,73,95,,,t,100,Germany
41316,1,32,47,73,95,76.4,90.8,t,101,Germany
41316,1,32,48,76.4,90.8,77.4,97.4,t,1,Germany
15208,1,32,52,77.4,97.4,,,t,100,Germany
15208,1,32,52,77.4,97.4,78.3,97.1,t,101,Germany
15208,1,32,53,78.3,97.1,70.6,75,t,1,Germany
15207,1,32,54,70.6,75,,,t,100,Germany
15207,1,32,54,70.6,75,72,75.6,t,101,Germany
15207,1,32,55,72,75.6,64,67.8,t,1,Germany
44989,1,32,55,64,67.8,,,t,100,Germany
44989,1,32,56,64,67.8,69,58.2,t,1,Germany
37605,1,32,56,69,58.2,,,t,100,Germany
37605,1,32,57,69,58.2,64.8,74.8,t,1,Germany
44989,1,33,1,64.8,74.8,65.4,93.3,t,101,Germany
44989,1,33,1,64.8,74.8,,,t,100,Germany
44989,1,33,2,65.4,93.3,58,72.3,t,1,Germany
37605,1,33,3,58,72.3,,,t,100,Germany
37605,1,33,4,58,72.3,69.1,85.1,t,1,Germany
41316,1,33,5,69.1,85.1,,,t,100,Germany
41316,1,33,5,69.1,85.1,68.7,83.3,t,101,Germany
41316,1,33,6,68.7,83.3,60.5,85.7,t,1,Germany
82752,1,33,8,33.5,30.3,,,f,61,Argentina
44989,0,33,8,59.1,83.7,63.2,76.5,t,1,Germany
88746,0,33,10,22.2,60.7,,,f,44,Argentina
55634,1,33,10,77.8,39.3,,,f,44,Germany
55634,0,33,11,74.7,37.9,81.1,21,t,1,Germany
104512,0,33,13,15.3,82.1,58.9,93.2,t,1,Argentina
17127,0,33,17,37.5,11.7,69.7,30.4,t,1,Germany
50117,1,33,19,29.5,75.9,,,f,49,Argentina
50117,1,33,19,29.5,75.9,39.1,79.1,t,1,Argentina
20578,1,33,19,39.1,79.1,,,t,100,Argentina
20578,1,33,20,39.1,79.1,39.6,96.8,t,1,Argentina
88746,1,33,20,39.6,96.8,,,t,100,Argentina
88746,1,33,21,39.6,96.8,53.2,86.8,t,1,Argentina
149828,1,33,21,53.2,86.8,,,t,100,Argentina
149828,1,33,22,53.2,86.8,42.2,96.5,t,1,Argentina
88746,1,33,23,42.2,96.5,,,t,100,Argentina
88746,1,33,24,42.2,96.5,41.1,82.3,t,1,Argentina
20578,1,33,25,41.1,82.3,39.3,79.1,t,101,Argentina
20578,1,33,25,41.1,82.3,,,t,100,Argentina
20578,1,33,26,39.3,79.1,41.5,62.9,t,1,Argentina
51498,1,33,28,42.2,65.2,69.4,89.7,f,2,Argentina
69140,1,33,28,32.1,12.8,,,f,55,Germany
69140,1,33,52,32.1,12.8,54.2,66.6,f,1,Germany
44989,1,33,52,54.2,66.6,,,f,100,Germany
44989,1,33,53,54.2,66.6,63.3,33.3,t,1,Germany
15208,1,33,54,63.3,33.3,,,t,100,Germany
15208,1,33,55,63.3,33.3,70.9,21.8,t,1,Germany
37605,1,33,55,70.9,21.8,,,t,100,Germany
37605,1,33,56,70.9,21.8,63.3,31.2,t,1,Germany
15208,1,33,56,63.3,31.2,,,t,100,Germany
15208,1,33,57,63.3,31.2,70.5,34.8,t,1,Germany
37605,1,33,57,70.5,34.8,70.5,33.9,t,101,Germany
37605,1,33,57,70.5,34.8,,,t,100,Germany
37605,1,33,58,70.5,33.9,75.4,16.7,t,1,Germany
69140,1,34,0,75.4,16.7,,,t,100,Germany
69140,1,34,1,75.4,16.7,86.8,47.2,f,1,Germany
86813,0,34,2,12.6,48,,,f,44,Argentina
55634,1,34,2,88.5,53.2,,,f,44,Germany
55634,1,34,3,86.6,52,100,61.3,f,13,Germany
28549,1,34,5,-1.1,40.2,,,f,5,Argentina
55634,0,34,5,101.1,59.8,,,f,5,Germany
28549,1,34,40,5.4,37.3,58.2,36,f,1,Argentina
149828,0,34,45,58.2,36,66.4,29.7,t,1,Argentina
40691,1,34,46,31.4,84.5,39.9,97.1,t,1,Germany
69600,1,34,48,39.9,97.1,,,f,49,Germany
69600,1,34,53,36.2,96.8,8.3,66,t,1,Germany
20388,1,34,53,8.3,66,,,t,100,Germany
20388,1,34,54,8.3,66,8.4,93.6,t,1,Germany
40691,0,34,57,8.4,93.6,45.4,80.9,t,1,Germany
149786,1,35,0,51.4,21.2,60.5,67.3,t,1,Argentina
104512,0,35,5,60.5,67.3,,,f,61,Argentina
15208,1,35,7,66.5,8.2,,,f,49,Germany
15208,1,35,10,68.3,5.9,67.4,22.5,t,1,Germany
37605,1,35,12,67.4,22.5,,,t,100,Germany
37605,1,35,12,67.4,22.5,65.3,28.3,t,101,Germany
37605,1,35,13,65.3,28.3,72.8,31.6,t,1,Germany
15207,1,35,14,72.8,31.6,,,t,100,Germany
15207,1,35,14,72.8,31.6,72.6,25,t,101,Germany
15207,1,35,15,72.6,25,72.8,5.2,t,1,Germany
15208,1,35,16,72.8,5.2,,,t,100,Germany
15208,1,35,17,72.8,5.2,69.1,40.4,t,1,Germany
37605,0,35,20,70.5,46.1,78.2,62.1,t,1,Germany
44336,1,35,21,20.8,32.8,,,f,49,Argentina
44336,1,35,24,25.4,39.9,,,f,4,Argentina
41316,0,35,24,74.6,60.1,,,f,4,Germany
28549,0,35,51,23.3,36.1,100,10,f,1,Argentina
28549,0,35,58,100.8,10,,,f,5,Argentina
41316,1,35,58,-0.8,90,,,f,5,Germany
20388,1,36,9,5.4,50.3,31.1,33.7,f,1,Germany
17127,1,36,11,31.1,33.7,32.9,34.9,f,101,Germany
17127,1,36,11,31.1,33.7,,,f,100,Germany
17127,1,36,12,32.9,34.9,41.3,64.2,t,1,Germany
40691,1,36,14,41.3,64.2,,,t,100,Germany
40691,1,36,15,41.3,64.2,55.3,58.8,t,1,Germany
15208,1,36,16,55.3,58.8,,,t,100,Germany
15208,1,36,17,55.3,58.8,42.1,64.8,t,1,Germany
40691,1,36,17,42.1,64.8,,,t,100,Germany
40691,1,36,18,42.1,64.8,54,66.9,t,1,Germany
44989,1,36,19,54,66.9,,,t,100,Germany
44989,1,36,20,54,66.9,58.6,32.5,t,1,Germany
37605,1,36,25,58.6,32.5,71,47.5,t,101,Germany
37605,1,36,25,58.6,32.5,,,t,100,Germany
37605,1,36,26,71,47.5,66.3,56.1,t,1,Germany
44989,1,36,28,66.3,56.1,63.6,64.3,t,101,Germany
44989,1,36,28,66.3,56.1,,,t,100,Germany
44989,1,36,29,63.6,64.3,67.8,86.5,t,1,Germany
41316,0,36,32,67.8,86.5,72.7,94.8,t,1,Germany
44336,1,36,33,26.8,6.1,,,f,8,Argentina
44336,0,36,34,23.1,-1.6,,,f,5,Argentina
41316,1,36,34,76.9,101.6,,,f,5,Germany
69600,1,36,37,76.8,100,65.4,95.6,f,1,Germany
41316,1,36,38,65.4,95.6,,,f,100,Germany
41316,1,36,39,65.4,95.6,59.8,76.1,t,1,Germany
44989,1,36,42,59.8,76.1,,,t,100,Germany
44989,1,36,42,59.8,76.1,62.2,73.3,t,101,Germany
44989,1,36,43,62.2,73.3,67.2,59,t,1,Germany
15208,1,36,44,67.2,59,66.7,59.3,t,101,Germany
15208,1,36,44,67.2,59,,,t,100,Germany
15208,1,36,45,66.7,59.3,72.9,67.8,t,1,Germany
37605,1,36,47,72.9,67.8,72.6,73.5,t,101,Germany
37605,1,36,47,72.9,67.8,,,t,100,Germany
37605,1,36,48,72.6,73.5,100,52.6,f,15,Germany
28549,1,36,48,3.2,47,,,f,10,Argentina
55634,0,36,52,94.3,75.3,,,f,61,Germany
28549,1,36,53,-1,24.5,,,f,5,Argentina
55634,0,36,53,101,75.5,,,f,5,Germany
28549,0,37,18,5.5,38,65.5,30.9,f,1,Argentina
149786,1,37,20,32.8,31.2,37.8,19.2,t,1,Argentina
40691,0,37,20,30.8,68.4,64.7,67.5,t,1,Germany
86813,0,37,22,37.8,19.2,71.6,24.9,t,1,Argentina
20388,1,37,27,0,0,,,f,59,Germany
20388,0,37,27,26.1,78.4,58.8,73.5,t,1,Germany
149786,1,37,31,33.3,27.7,,,f,12,Argentina
149786,0,37,32,34,-1.2,,,f,5,Argentina
20388,1,37,32,66,101.2,,,f,5,Germany
41316,1,37,44,64.8,100,78.2,96.6,f,1,Germany
149786,1,37,46,22,18.9,,,f,8,Argentina
55634,0,37,46,78.2,96.6,80,83.6,t,1,Germany
69600,1,37,47,0,0,,,f,43,Germany
86813,1,37,48,20,12.6,,,f,49,Argentina
86813,1,37,48,20,12.6,27.6,24,t,1,Argentina
51498,1,37,50,27.6,24,,,t,100,Argentina
51498,1,37,50,27.6,24,26.2,25,t,101,Argentina
51498,1,37,51,26.2,25,36.8,57,t,1,Argentina
82752,1,37,52,36.8,57,33.9,58.5,t,101,Argentina
82752,1,37,52,36.8,57,,,t,100,Argentina
82752,1,37,53,33.9,58.5,20.9,62.1,t,1,Argentina
50117,1,37,53,20.9,62.1,,,t,100,Argentina
50117,1,37,54,20.9,62.1,46.3,95.7,t,1,Argentina
104512,1,37,56,46.3,95.7,,,t,100,Argentina
104512,1,37,57,46.3,95.7,43.2,97.4,t,1,Argentina
88746,0,37,58,43.2,97.4,56.5,76.1,t,1,Argentina
82752,1,38,1,57.4,75.6,,,f,4,Argentina
15208,0,38,1,42.6,24.4,,,f,4,Germany
20578,1,38,6,45.9,75.3,37.2,69.4,f,1,Argentina
50117,1,38,6,37.2,69.4,,,f,100,Argentina
50117,1,38,7,37.2,69.4,46.1,70.8,t,1,Argentina
20578,1,38,8,46.1,70.8,47.5,79.6,t,101,Argentina
20578,1,38,8,46.1,70.8,,,t,100,Argentina
20578,1,38,9,47.5,79.6,63.2,87.2,t,1,Argentina
104512,0,38,11,63.2,87.2,93.7,83.9,t,1,Argentina
69140,1,38,15,5.4,16.7,,,f,12,Germany
88746,1,38,17,93.7,101.2,,,f,5,Argentina
69140,0,38,17,6.3,-1.2,,,f,5,Germany
88746,0,38,34,92,100,90.9,59.4,f,1,Argentina
104512,0,38,37,90.9,56.6,,,f,44,Argentina
69140,1,38,37,9.1,43.4,,,f,44,Germany
51498,1,38,40,72.3,50.9,100,50,f,15,Argentina
69140,1,38,40,9.1,46.1,,,f,12,Germany
40691,1,38,40,13.8,51.3,,,f,10,Germany
51498,1,38,44,73.7,50.4,,,f,6,Argentina
40691,0,38,44,26.3,49.6,,,f,6,Germany
82752,0,39,7,99.5,99.5,92.3,54.2,f,1,Argentina
51498,0,39,11,92.6,54,,,f,44,Argentina
15208,1,39,11,7.4,46,,,f,44,Germany
15208,1,39,12,7,46.3,,,f,12,Germany
86813,0,39,13,71.5,38.6,85.7,33.1,t,1,Argentina
20388,1,39,16,0,0,,,f,59,Germany
50117,0,39,17,86.2,31.2,,,f,44,Argentina
20388,1,39,17,12.3,68.1,,,f,41,Germany
20388,1,39,17,13.8,68.8,,,f,44,Germany
44989,1,39,19,26.4,76.9,,,f,49,Germany
44989,1,39,19,26.4,76.9,34.6,94.5,t,1,Germany
86813,1,39,22,66.8,4.7,,,f,7,Argentina
37605,1,39,22,33.2,95.3,,,f,50,Germany
86813,1,39,23,69.1,9.1,,,f,49,Argentina
86813,1,39,25,66.7,12,,,f,50,Argentina
37605,0,39,25,33.3,88,,,f,7,Germany
44336,1,39,26,0,0,,,f,43,Argentina
40691,1,39,27,33.9,72.6,,,f,49,Germany
40691,0,39,28,32.9,71.1,73.3,95.3,t,1,Germany
149786,1,39,33,30.1,16.1,,,f,12,Argentina
15208,1,39,33,66.8,93.5,76.8,96.3,t,1,Germany
51498,1,39,37,22.1,7.9,,,f,7,Argentina
51498,1,39,37,22.5,9.5,,,f,49,Argentina
55634,1,39,37,77.9,92.1,,,f,50,Germany
51498,0,39,39,24.7,6.1,75.9,20.9,t,1,Argentina
20388,1,39,43,0,0,,,f,59,Germany
20388,1,39,44,20.8,78.7,52.3,63.6,t,1,Germany
44989,1,39,47,52.3,63.6,,,t,100,Germany
44989,1,39,48,52.3,63.6,57,48.5,t,1,Germany
15207,1,39,48,57,48.5,,,t,100,Germany
15207,1,39,49,57,48.5,42.4,79.9,t,1,Germany
41316,1,39,50,42.4,79.9,,,t,100,Germany
41316,1,39,51,42.4,79.9,58.2,92.9,t,1,Germany
37605,1,39,51,58.2,92.9,,,t,100,Germany
37605,1,39,52,58.2,92.9,71,97.5,t,1,Germany
15208,1,39,57,71,97.5,74.9,93.5,t,101,Germany
15208,1,39,57,71,97.5,,,t,100,Germany
15208,1,39,58,74.9,93.5,69.8,53.3,t,1,Germany
44989,1,40,1,69.8,53.3,,,t,100,Germany
44989,1,40,1,69.8,53.3,70.4,51.5,t,101,Germany
44989,1,40,2,70.4,51.5,100,52.1,f,15,Germany
28549,1,40,2,5.2,48.5,,,f,10,Argentina
69600,1,40,4,93.6,61.4,100,50.8,f,15,Germany
28549,1,40,4,3.4,43.7,,,f,10,Argentina
28549,1,40,6,5.1,41.8,,,f,52,Argentina
28549,1,40,12,11.9,52.7,26.7,87.7,f,1,Argentina
88746,1,40,14,26.7,87.7,,,f,100,Argentina
88746,1,40,15,26.7,87.7,43.4,94.1,t,1,Argentina
104512,1,40,15,43.4,94.1,,,t,100,Argentina
104512,1,40,15,43.4,94.1,39.9,92.7,t,101,Argentina
104512,1,40,16,39.9,92.7,42.9,75.2,t,1,Argentina
88746,1,40,16,42.9,75.2,44.7,71.5,t,101,Argentina
88746,1,40,16,42.9,75.2,,,t,100,Argentina
88746,1,40,17,44.7,71.5,54.7,70,t,1,Argentina
82752,0,40,18,53.4,55,,,f,61,Argentina
40691,1,40,19,44.8,43.1,,,f,8,Germany
44336,0,40,25,43.5,34.2,,,f,61,Argentina
69600,1,40,26,61,74.4,,,f,61,Germany
37605,1,40,27,68.1,74.5,,,f,49,Germany
37605,0,40,29,68.1,74.5,77.4,34,t,1,Germany
20578,1,40,30,22.7,69.6,,,f,49,Argentina
20578,1,40,31,22.7,69.6,12.6,63.6,t,1,Argentina
50117,0,40,31,12.6,63.6,25.2,100,t,1,Argentina
50117,0,40,33,26.5,101.4,,,f,5,Argentina
37605,1,40,33,73.5,-1.4,,,f,5,Germany
69140,1,40,43,73.9,0,64.9,3.8,f,1,Germany
44989,1,40,44,64.9,3.8,64.3,11.3,f,101,Germany
44989,1,40,44,64.9,3.8,,,f,100,Germany
44989,1,40,45,64.3,11.3,63.5,49.7,t,1,Germany
40691,1,40,47,63.5,49.7,,,t,100,Germany
40691,1,40,48,63.5,49.7,72.2,48.8,t,1,Germany
15208,1,40,48,72.2,48.8,,,t,100,Germany
15208,1,40,49,72.2,48.8,66.7,51.2,t,1,Germany
40691,1,40,50,66.7,51.2,66.5,51.3,t,101,Germany
40691,1,40,50,66.7,51.2,,,t,100,Germany
40691,1,40,51,66.5,51.3,67.7,59.7,t,1,Germany
86813,0,40,54,31.8,31,,,f,45,Argentina
37605,1,40,54,68.2,69,,,f,3,Germany
37605,1,40,56,64.4,74.8,78.5,74.5,t,1,Germany
15208,0,40,58,78.5,74.5,95.3,65.4,t,1,Germany
28549,1,41,0,0,0,,,f,59,Argentina
28549,1,41,0,4.1,36.3,,,f,54,Argentina
28549,1,41,0,4.1,36.3,,,f,52,Argentina
28549,0,41,14,14.7,48.5,65,63.1,t,1,Argentina
15207,1,41,18,36.1,31.2,,,f,49,Germany
15207,1,41,18,36.1,31.2,33.6,8.8,t,1,Germany
69140,1,41,18,33.6,8.8,,,t,100,Germany
69140,1,41,19,33.6,8.8,47.7,22.7,t,1,Germany
50117,0,41,23,46.2,78.3,,,f,4,Argentina
15208,1,41,23,53.8,21.7,,,f,4,Germany
50117,1,41,26,0,0,,,f,17,Argentina
17127,1,41,54,54.3,24.6,63.2,22.5,f,1,Germany
15208,1,41,55,63.2,22.5,,,f,100,Germany
15208,1,41,56,63.2,22.5,42.8,24.1,t,1,Germany
17127,1,41,58,42.8,24.1,,,t,100,Germany
17127,1,41,59,42.8,24.1,59.1,35.4,t,1,Germany
15207,1,42,3,59.1,35.4,,,t,100,Germany
15208,1,42,3,61.7,18.5,,,t,100,Germany
15207,1,42,3,59.1,35.4,59,32.5,t,101,Germany
15207,1,42,4,59,32.5,61.7,18.5,t,1,Germany
15208,1,42,4,61.7,18.5,59.6,31.5,t,1,Germany
15207,1,42,6,59.6,31.5,,,t,100,Germany
15207,1,42,6,59.6,31.5,61.2,31.5,t,101,Germany
15207,1,42,7,61.2,31.5,60.9,8,t,1,Germany
15208,1,42,7,60.9,8,,,t,100,Germany
15208,1,42,8,60.9,8,70.6,5.5,t,1,Germany
69140,1,42,9,70.6,5.5,,,t,100,Germany
69140,1,42,10,70.6,5.5,59,8.9,t,1,Germany
15208,1,42,11,59,8.9,59.9,8.2,t,101,Germany
15208,1,42,11,59,8.9,,,t,100,Germany
15208,1,42,12,59.9,8.2,33.8,24.1,t,1,Germany
17127,1,42,15,33.8,24.1,,,t,100,Germany
17127,1,42,15,33.8,24.1,34.8,23.9,t,101,Germany
17127,1,42,16,34.8,23.9,56.1,6.4,t,1,Germany
15208,1,42,17,56.1,6.4,,,t,100,Germany
15208,1,42,18,56.1,6.4,55.8,23.7,t,1,Germany
15207,1,42,22,55.8,23.7,,,t,100,Germany
15207,1,42,22,55.8,23.7,59,36.1,t,101,Germany
15207,1,42,23,59,36.1,54.5,57.5,t,1,Germany
40691,1,42,24,54.5,57.5,,,t,100,Germany
40691,1,42,25,54.5,57.5,63.1,76.4,t,1,Germany
44989,1,42,27,63.1,76.4,,,t,100,Germany
44989,1,42,28,63.1,76.4,75.7,75,t,1,Germany
82752,1,42,40,2.3,1.8,,,f,7,Argentina
37605,1,42,40,97.7,98.2,,,f,50,Germany
82752,1,42,41,1.3,1.9,3.6,2.3,t,1,Argentina
44336,1,42,42,5.6,2.2,,,f,49,Argentina
44336,1,42,42,8.8,1.8,,,f,50,Argentina
37605,1,42,42,91.2,98.2,,,f,7,Germany
37605,1,42,43,86.6,98.5,80.9,98.3,t,1,Germany
69600,1,42,43,83.8,92.6,,,t,100,Germany
41316,1,42,44,81.6,97.4,,,f,49,Germany
41316,1,42,44,81.6,97.4,83.8,92.6,t,1,Germany
69600,1,42,44,83.8,92.6,84.3,97.7,t,1,Germany
37605,1,42,44,84.3,97.7,,,t,100,Germany
37605,1,42,45,84.3,97.7,84.5,93.5,t,1,Germany
69600,1,42,45,84.5,93.5,,,t,100,Germany
69600,1,42,45,84.5,93.5,84.5,92.9,t,101,Germany
69600,1,42,46,84.5,92.9,79.3,97.2,t,1,Germany
41316,1,42,46,79.3,97.2,,,t,100,Germany
41316,1,42,47,79.3,97.2,71.2,86,t,1,Germany
44989,1,42,48,71.2,86,72.5,75.6,t,101,Germany
44989,1,42,48,71.2,86,,,t,100,Germany
44989,1,42,49,72.5,75.6,67.7,51.9,t,1,Germany
15207,1,42,54,67.7,51.9,68.1,49.1,t,101,Germany
15207,1,42,54,67.7,51.9,,,t,100,Germany
15207,1,42,55,68.1,49.1,68.9,44,t,1,Germany
44989,1,42,58,68.9,44,70.2,48.7,t,101,Germany
44989,1,42,58,68.9,44,,,t,100,Germany
44989,1,42,59,70.2,48.7,100,58.7,f,13,Germany
28549,1,43,0,-0.3,44.8,,,f,5,Argentina
44989,0,43,0,101.4,54.8,,,f,5,Germany
28549,0,43,21,5,47.8,58.5,30,f,1,Argentina
149828,0,43,24,59.4,23.6,,,f,44,Argentina
41316,1,43,24,40.6,76.4,,,f,44,Germany
41316,1,43,24,39.8,82.9,,,f,12,Germany
20578,1,43,26,49.6,41.5,,,f,44,Argentina
20578,0,43,26,49,42.1,56.9,44,t,1,Argentina
44989,0,43,26,50.4,58.5,,,f,44,Germany
15207,1,43,29,44.3,45.4,,,f,49,Germany
15207,1,43,30,39.7,39.8,30.3,45.4,t,1,Germany
17127,1,43,31,30.3,45.4,,,t,100,Germany
17127,1,43,32,30.3,45.4,44.3,54.3,t,1,Germany
44989,1,43,35,44.3,54.3,56.3,60,t,101,Germany
44989,1,43,35,44.3,54.3,,,t,100,Germany
44989,1,43,36,56.3,60,79.7,95,t,1,Germany
37605,1,43,42,79.7,95,96.7,97.8,t,101,Germany
37605,1,43,42,79.7,95,,,t,100,Germany
37605,1,43,43,96.7,97.8,87.4,86.2,t,1,Germany
15208,1,43,43,87.4,86.2,,,t,100,Germany
15208,1,43,44,87.4,86.2,74.7,93.8,t,1,Germany
41316,1,43,47,74.7,93.8,71.7,77.3,t,101,Germany
41316,1,43,47,74.7,93.8,,,t,100,Germany
41316,1,43,48,71.7,77.3,69.8,62,t,1,Germany
15207,1,43,49,69.8,62,,,t,100,Germany
15207,1,43,49,69.8,62,69.8,60.6,t,101,Germany
15207,1,43,50,69.8,60.6,70.4,45.4,t,1,Germany
44989,1,43,52,70.4,45.4,70.6,46.3,t,101,Germany
44989,1,43,52,70.4,45.4,,,t,100,Germany
44989,1,43,53,70.6,46.3,68.3,61.7,t,1,Germany
40691,1,43,55,68.3,61.7,69.1,65.8,t,101,Germany
40691,1,43,55,68.3,61.7,,,t,100,Germany
40691,1,43,56,69.1,65.8,72,76.6,t,1,Germany
15208,1,43,58,72,76.6,,,t,100,Germany
15208,1,43,58,72,76.6,72.9,73.6,t,101,Germany
15208,1,43,59,72.9,73.6,67.1,50.7,t,1,Germany
44989,1,44,2,67.1,50.7,,,t,100,Germany
44989,1,44,2,67.1,50.7,65.1,45.1,t,101,Germany
44989,1,44,3,65.1,45.1,69.8,69.7,t,1,Germany
41316,1,44,4,69.8,69.7,,,t,100,Germany
41316,1,44,5,69.8,69.7,74.3,77,t,1,Germany
15208,1,44,7,74.3,77,73.1,75.7,t,101,Germany
15208,1,44,7,74.3,77,,,t,100,Germany
15208,1,44,8,73.1,75.7,73.8,62.6,t,1,Germany
15207,0,44,10,73.8,62.6,90.6,81.4,t,1,Germany
44336,1,44,12,7.4,16.7,,,f,49,Argentina
44336,1,44,12,7.5,14,5,28.9,t,1,Argentina
149786,0,44,14,5,28.9,40.8,32.1,t,1,Argentina
40691,1,44,17,58.1,72,60,36.3,t,1,Germany
69140,1,44,19,60.2,34.2,,,f,49,Germany
69140,1,44,19,60.2,34.2,59.1,42.4,t,1,Germany
44989,1,44,19,59.1,42.4,,,t,100,Germany
44989,1,44,20,59.1,42.4,44.1,43.6,t,1,Germany
17127,0,44,23,44.1,43.6,70.1,93,t,1,Germany
44336,1,44,24,24.8,12.8,,,f,12,Argentina
